ID," "" Text""",,,,,,
3.02536E+14," ""<green>%s</green> visitor capacity is now <yellow>%s</yellow>.""",,,,,,
3.02536E+14," ""Visitor Capacity""",,,,,,
3.02536E+14," ""Size""",,,,,,
3.02536E+14," ""Shows a list of all cargo and allows you to change the price", weight taken up, if it's locked from view," and how many per click.""",,,
3.02536E+14," ""Select an object and click this to display a list of resources (Shows nearest resource to object).""",,,,,,
3.02536E+14," ""Shows a list of updated information about your city.""",,,,,,
3.02536E+14," ""Launch Empty Rocket""",,,,,,
3.02536E+14," ""Launches an empty rocket to Mars.""",,,,,,
3.02536E+14," ""Travel Time""",,,,,,
3.02536E+14," ""Allow the temporary storage to hold 100 instead of 50 cubes.""",,,,,,
3.02536E+14," ""Set worker capacity of buildings of selected type"," also applies to newly placed ones.""",,,,,
3.02536E+14," ""Building Capacity""",,,,,,
3.02536E+14," ""Set capacity of buildings of selected type"," also applies to newly placed ones (colonists/air/water/elec).""",,,,,
3.02536E+14," ""Building Visitor Capacity""",,,,,,
3.02536E+14," ""Set visitors capacity of all buildings of selected type"," also applies to newly placed ones.""",,,,,
3.02536E+14," ""Storage Universal Depot""",,,,,,
3.02536E+14," ""Change universal storage depot capacity.""",,,,,,
3.02536E+14," ""Storage Other Depot""",,,,,,
3.02536E+14," ""Change other storage depot capacity.""",,,,,,
3.02536E+14," ""Storage Waste Depot""",,,,,,
3.02536E+14," ""Change waste storage depot capacity.""",,,,,,
3.02536E+14," ""Storage Mechanized Depots""",,,,,,
3.02536E+14," ""Change mechanized depot storage capacity.""",,,,,,
3.02536E+14," ""<color ChoGGi_red>Click lightly!</color>",,,,,,
"Be sure to read the tooltip and if unsure than ask me.""",,,,,,,
3.02536E+14," ""Remove Invalid Label Objects""",,,,,,
3.02536E+14," ""Checks the city.labels for invalid objects and removes them from the label.""",,,,,,
3.02536E+14," ""Missing Mod Buildings""",,,,,,
3.02536E+14," ""Removes any placed buildings that were from a mod.",,,,,,
This may break the save in other ways," best to just use it for testing.""",,,,,,
3.02536E+14," ""Rocket Crashes Game On Landing""",,,,,,
3.02536E+14," ""When you select a landing site; your game will crash to desktop.""",,,,,,
3.02536E+14," ""Toggle Working On All Buildings""",,,,,,
3.02536E+14," ""Does what it says; all buildings will have their working status toggled (fixes a couple issues).""",,,,,,
3.02536E+14," ""Drones Not Repairing Domes""",,,,,,
3.02536E+14," ""If your drones are just dumping polymers into the centre of your dome.""",,,,,,
3.02536E+14," ""Fixes""",,,,,,
3.02536E+14," ""Toggles""",,,,,,
3.02536E+14," ""Sort Command Center Dist""",,,,,,
3.02536E+14," ""Drone Charges From Rover Wrong Angle""",,,,,,
3.02536E+14," ""Colonists Stuck Outside Service Buildings""",,,,,,
3.02536E+14," ""Updating Rovers""",,,,,,
3.02536E+14," ""Rover Infinite Loop""",,,,,,
3.02536E+14," ""Colonists will leave a diner/etc and stop outside of it and not move anymore (might be related to one of those smarter worker ai mods).",,,,,,
,,,,,,,
Seems to fix it after a Sol or two," so you shouldn't need to leave this running.""",,,,,,
3.02536E+14," ""Remove Blue Grid Marks""",,,,,,
3.02536E+14," ""If you have any buildings with the selection grid around it"," and you don't have it selected (also fixes stuck RC Transport Ghosts).""",,,,,
3.02536E+14," ""If you have borked commanders", this will probably fix them (may take a few seconds to apply).,,,,,
,,,,,,,
"You may need to toggle the recall drones button (for certain issues).""",,,,,,,
3.02536E+14," ""Fix certain freezing issues (mouse still moves screen", keyboard doesn't)," will lower comfort by about 20.""",,,,
3.02536E+14," ""Reset All Colonists""",,,,,,
3.02536E+14," ""Toggle Object Collision""",,,,,,
3.02536E+14," ""Select an object and activate this to toggle collision (if you have a rover stuck in a dome).""",,,,,,
3.02536E+14," ""Rebuild Walkable Points In Domes""",,,,,,
3.02536E+14," ""Useful? who knows"," won't hurt.""",,,,,
3.02536E+14," ""Colonists Stuck Outside Rocket""",,,,,,
3.02536E+14," ""If any colonists are stuck AND you don't have any other rockets unloading colonists.",,,,,,
,,,,,,,
"This will do a little copy n paste fix (they'll keep the same traits/whatnot).""",,,,,,,
3.02536E+14," ""Remove Missing Class Objects""",,,,,,
3.02536E+14," ""May crash game"," SAVE FIRST. These are probably from mods that were removed (if you're getting a PinDlg error then this should fix it).""",,,,,
3.02536E+14," ""Colonists Trying To Board Rocket Freezes Game""",,,,,,
3.02536E+14," ""Doesn't fix the underlying cause"," but it works.""",,,,,
3.02536E+14," ""Remove Particles With Null Polylines""",,,,,,
3.02536E+14," ""It won't hurt anything to run this", as for when/if: I suppose if you have a broken looking object? or a meteor crashes into your mirror sphere power decoy thingy.,,,,,
"This may remove some smoke stacks like the concrete extractors (just toggle working on any that don't have smoke).""",,,,,,,
3.02536E+14," ""Mirror Sphere Stuck""",,,,,,
3.02536E+14," ""If you have a mirror sphere stuck at the edge of the map"," and it just won't die/move... (also removes any borked cone of a captured sphere).""",,,,,
3.02536E+14," ""Stutter With High FPS""",,,,,,
3.02536E+14," ""If your units are doing stutter movement", but your FPS is fine then you likely have a unit with borked pathing (or there's one of those magical invisible walls in it's way).,,,,,
<color ChoGGi_red>This can cause your save to be corrupted and not load (likely with a bunch of mods), be very careful about using it.</color>,,,,,,
,,,,,,,
"This also works for colonists practicing the human centipede.""",,,,,,,
3.02536E+14," ""Drones Keep Trying Blocked Areas""",,,,,,
3.02536E+14," ""If you have a certain dronehub who's drones keep trying to get somewhere they can't reach"," try this.""",,,,,
3.02536E+14," ""Idle Drones Won't Build When Resources Available""",,,,,,
3.02536E+14," ""If you have drones that are idle while contruction sites need to be built and resources are available then you likely have some unreachable building sites.",,,,,,
,,,,,,,
"This removes any of those (resources won't be touched).""",,,,,,,
3.02536E+14," ""Remove Yellow Grid Marks""",,,,,,
3.02536E+14," ""If you have any buildings with those yellow grid marks around them (or anywhere else)"," then this will remove them.""",,,,,
3.02536E+14," ""Project Morpheus Radar Fell Down""",,,,,,
3.02536E+14," ""Sometimes the blue radar thingy falls off.""",,,,,,
3.02536E+14," ""Instant Repair""",,,,,,
3.02536E+14," ""Instantly repair all broken pipes and cables.""",,,,,,
3.02536E+14," ""Attach Buildings To Nearest Working Dome""",,,,,,
3.02536E+14," ""If you placed inside buildings outside and removed the dome they're attached to; use this.""",,,,,,
3.02536E+14," ""Rover Infinite Loop In Curiosity Update""",,,,,,
3.02536E+14," ""If everything freezes", but you can still move the camera around after moving a rover (enabled by default," restart to toggle).""",,,,
3.02536E+14," ""Drones only pick up resources from buildings when the amount stored is equal or greater then their carry amount.",,,,,,
This forces them to pick up whenever there's more then one resource).,,,,,,,
,,,,,,,
"If you have an insane production amount set then it'll take an (in-game) hour between calling drones.""",,,,,,,
3.02536E+14," ""Each Sol goes through all buildings and sorts their cc list by nearest.",,,,,,
,,,,,,,
"Takes less then a second on a map with 3616 buildings and 54 drone hubs.""",,,,,,,
3.02536E+14," ""See tooltip""",,,,,,
3.02536E+14," ""Fixes for stuff that I messed up", these should all be fine to fire even without the issues," but they shouldn't be needed.""",,,,
3.02536E+14," ""Fix Black Cube Colonists""",,,,,,
3.02536E+14," ""If any colonists are black cubes click this.""",,,,,,
3.02536E+14," ""Align All Buildings To Hex Grid""",,,,,,
3.02536E+14," ""If you have any buildings that aren't aligned to the hex grids use this.""",,,,,,
3.02536E+14," ""This is only visual; this won't affect the game state (unless something uses the list to check).""",,,,,,
3.02536E+14," ""List Normal""",,,,,,
3.02536E+14," ""Changes the list of lightmodels to use (night/day/etc).""",,,,,,
3.02536E+14," ""List Disaster""",,,,,,
3.02536E+14," ""Overrides List Normal.""",,,,,,
3.02536E+14," ""Map Data (Breakthroughs)""",,,,,,
3.02536E+14," ""This will take <color ChoGGi_red>longer</color> (about 15s).""",,,,,,
3.02536E+14," ""Change the value (-1) to an index number from Terrain Textures.",,,,,,
Open <green>%s</green> to see all the textures," the tooltips show the texture index.""",,,,,,
3.02536E+14," ""Terrain Type Remap""",,,,,,
3.02536E+14," ""Instead of replacing all textures with one then re-adding stuff"," this will remap existing textures.""",,,,,
3.02536E+14," ""Amount used on map: %s""",,,,,,
3.02536E+14," ""Map Data""",,,,,,
3.02536E+14," ""Export map location data to <green>%sMapData.csv</green> (will take awhile).",,,,,,
,,,,,,,
See survivingmaps.com for a filtered list.,,,,,,,
Don't use in start new game screens (rating/topo will be messed up).,,,,,,,
Difficulty Challenge/Named Location may not work on some saves (best to start a new game," or run from main menu).""",,,,,,
3.02536E+14," ""Toggle Map Edge Limit""",,,,,,
3.02536E+14," ""Removes pushback limit at the edge of the map.""",,,,,,
3.02536E+14," ""Reload Map""",,,,,,
3.02536E+14," ""Reloads map as new game.""",,,,,,
3.02536E+14," ""Colonist Data""",,,,,,
3.02536E+14," ""Export colonist data to <green>%sColonists.csv</green>.""",,,,,,
3.02536E+14," ""Graphs Data""",,,,,,
3.02536E+14," ""Export command centre graph data to %sGraphs.csv.""",,,,,,
3.02536E+14," ""Object Planner""",,,,,,
3.02536E+14," ""Places fake construction site objects at mouse cursor (collision disabled).""",,,,,,
3.02536E+14," ""Bird's Eye""",,,,,,
3.02536E+14," ""How far up the camera can move.""",,,,,,
3.02536E+14," ""Use these lists to find the correct ids.""",,,,,,
3.02536E+14," ""Can be changed after in %s>%s>%s.""",,,,,,
3.02536E+14," ""Place Objects""",,,,,,
3.02536E+14," ""Opens editor mode with the place objects dialog.""",,,,,,
3.02536E+14," ""If something makes the camera view wonky you can use this to fix it.""",,,,,,
3.02536E+14," ""Whiter Rocks""",,,,,,
3.02536E+14," ""Helps the rocks blend in better when using the polar ground texture.""",,,,,,
3.02536E+14," ""Terrain Editor Toggle""",,,,,,
3.02536E+14," ""Opens up the map editor with the brush tool visible.""",,,,,,
3.02536E+14," ""List All Objects""",,,,,,
3.02536E+14," ""A list of objects; <left_click>*2 on one to select and move the camera to it.""",,,,,,
3.02536E+14," ""Laggy""",,,,,,
3.02536E+14," ""UI Transparency""",,,,,,
3.02536E+14," ""Video Memory""",,,,,,
3.02536E+14," ""Terrain Detail""",,,,,,
3.02536E+14," ""Pulsating Pins Disable""",,,,,,
3.02536E+14," ""When true pins will no longer do the pulsating motion (hover over to stop).""",,,,,,
3.02536E+14," ""Custom""",,,,,,
3.02536E+14," ""Lights Radius""",,,,,,
3.02536E+14," ""Texture Compression""",,,,,,
3.02536E+14," ""Higher Render Distance""",,,,,,
3.02536E+14," ""Higher Shadow Distance""",,,,,,
3.02536E+14," ""Removes rocks for that smooth map feel.""",,,,,,
3.02536E+14," ""For rules separate with spaces: Hunger ColonyPrefab (or leave blank for none).""",,,,,,
3.02536E+14," ""Map default: <green>%s</green>""",,,,,,
3.02536E+14," ""If you used Permanent; you must choose default to remove the setting (or it'll set the lightmodel next time you start the game).""",,,,,,
3.02536E+14," ""Permanent""",,,,,,
3.02536E+14," ""Make it stay at selected light model all the time (including reboots).""",,,,,,
3.02536E+14," ""<right_click>*2 to preview lightmodel without closing dialog.""",,,,,,
3.02536E+14," ""Build menu""",,,,,,
3.02536E+14," ""Console logging text""",,,,,,
3.02536E+14," ""Infopanel (selection)""",,,,,,
3.02536E+14," ""Console text input""",,,,,,
3.02536E+14," ""Pins menu""",,,,,,
3.02536E+14," ""Cheat Menu""",,,,,,
3.02536E+14," ""Transparency has been updated.""",,,,,,
3.02536E+14," ""Buttons at bottom""",,,,,,
3.02536E+14," ""For some reason they went opposite day with this one: <yellow>255</yellow> is invisible and <yellow>0</yellow> is visible.",,,,,,
"Set value to <green>0</green> to remove setting.""",,,,,,,
3.02536E+14," ""restart to enable""",,,,,,
3.02536E+14," ""01 Lowest (25)""",,,,,,
3.02536E+14," ""02 Lower (50)""",,,,,,
3.02536E+14," ""03 Low (90) < Menu Option""",,,,,,
3.02536E+14," ""04 Medium (95) < Menu Option""",,,,,,
3.02536E+14," ""05 High (100) < Menu Option""",,,,,,
3.02536E+14," ""06 Ultra (200)""",,,,,,
3.02536E+14," ""07 Ultra-er (400)""",,,,,,
3.02536E+14," ""08 Ultra-er (600)""",,,,,,
3.02536E+14," ""09 Ultraist (1000)""",,,,,,
3.02536E+14," ""10 Laggy (10000)""",,,,,,
3.02536E+14," ""Video""",,,,,,
3.02536E+14," ""Set Lights Radius""",,,,,,
3.02536E+14," ""Turns up the radius for light bleedout"," doesn't seem to hurt FPS much.""",,,,,
3.02536E+14," ""Above 1000 will add a long delay to loading (and might crash).""",,,,,,
3.02536E+14," ""03 Low (100) < Menu Option""",,,,,,
3.02536E+14," ""04 Medium (150) < Menu Option""",,,,,,
3.02536E+14," ""06 Ultra (200) < Menu Option""",,,,,,
3.02536E+14," ""Doesn't seem to use much CPU", but load times will probably increase. I've limited max to 1000,if you've got a Nvidia Volta and want to use more memory then do it through the settings file.,,,,
,,,,,,,
"And yes Medium is using a higher setting than High...""",,,,,,,
3.02536E+14," ""1 Crap (32)""",,,,,,
3.02536E+14," ""2 Crap (64)""",,,,,,
3.02536E+14," ""3 Crap (128)""",,,,,,
3.02536E+14," ""4 Low (256) < Menu Option""",,,,,,
3.02536E+14," ""5 Medium (512) < Menu Option""",,,,,,
3.02536E+14," ""6 High (1024) < Menu Option""",,,,,,
3.02536E+14," ""7 Ultra (2048) < Menu Option""",,,,,,
3.02536E+14," ""8 Ultra-er (4096)""",,,,,,
3.02536E+14," ""9 Ultra-er-er (8192)""",,,,,,
3.02536E+14," ""Set Video Memory Use""",,,,,,
3.02536E+14," ""Highest uses vram (one gig for starter base"," a couple for large base).""",,,,,
3.02536E+14," ""1 Crap (256)""",,,,,,
3.02536E+14," ""2 Lower (512)""",,,,,,
3.02536E+14," ""3 Low (1536) < Menu Option""",,,,,,
3.02536E+14," ""4 Medium (2048) < Menu Option""",,,,,,
3.02536E+14," ""5 High (4096) < Menu Option""",,,,,,
3.02536E+14," ""6 Higher (8192)""",,,,,,
3.02536E+14," ""7 Highest (16384)""",,,,,,
3.02536E+14," ""Set Shadowmap Size""",,,,,,
3.02536E+14," ""Max limited to 16384 (or crashing).""",,,,,,
3.02536E+14," ""Minimal FPS hit on large base""",,,,,,
3.02536E+14," ""Small FPS hit on large base""",,,,,,
3.02536E+14," ""FPS hit""",,,,,,
3.02536E+14," ""Camera""",,,,,,
3.02536E+14," ""RTS""",,,,,,
3.02536E+14," ""Fly""",,,,,,
3.02536E+14," ""Follow""",,,,,,
3.02536E+14," ""Down scrolling may not work (dependant on aspect ratio?).""",,,,,,
3.02536E+14," ""Disable mouse border scrolling"," WASD still works fine.""",,,,,
3.02536E+14," ""Mouse""",,,,,,
3.02536E+14," ""Menu Option""",,,,,,
3.02536E+14," ""Change how many Sols between autosaving.""",,,,,,
3.02536E+14," ""Render""",,,,,,
3.02536E+14," ""Terrain Type Change""",,,,,,
3.02536E+14," ""Green or Icy mars? Coming right up!",,,,,,
"(don't forget a light model)""",,,,,,,
3.02536E+14," ""Changes the lighting mode (temporary or permanent).""",,,,,,
3.02536E+14," ""Change the transparency of UI items (info panel", menu," pins).""",,,,
3.02536E+14," ""UI Transparency Mouseover""",,,,,,
3.02536E+14," ""Toggle removing transparency on mouseover.""",,,,,,
3.02536E+14," ""Sets light radius (Menu>Options>Video>Lights)", menu options max out at 100.,,,,,
"Lets you see lights from further away/more bleedout?""",,,,,,,
3.02536E+14," ""Sets hr.TR_MaxChunks (Menu>Options>Video>Terrain)", menu options max out at 200.,,,,,
"Makes the background terrain more detailed (make sure to also stick Terrain on Ultra in the options menu).""",,,,,,,
3.02536E+14," ""Sets hr.DTM_VideoMemory (Menu>Options>Video>Textures)"," menu options max out at 2048.""",,,,,
3.02536E+14," ""Shadow Map""",,,,,,
3.02536E+14," ""Sets the shadow map size (Menu>Options>Video>Shadows)"," menu options max out at 4096.""",,,,,
3.02536E+14," ""Toggle texture compression (game defaults to on"," seems to make a difference of 600MB vram).""",,,,,
3.02536E+14," ""Renders model from further away.",,,,,,
"Not noticeable unless using higher zoom.""",,,,,,,
3.02536E+14," ""Renders shadows from further away.",,,,,,
"Not noticeable unless using higher zoom.""",,,,,,,
3.02536E+14," ""Set size of activation for mouse border scrolling.""",,,,,,
3.02536E+14," ""Zoom Distance""",,,,,,
3.02536E+14," ""Further zoom distance.""",,,,,,
3.02536E+14," ""Toggle Free Camera""",,,,,,
3.02536E+14," ""I believe I can fly.""",,,,,,
3.02536E+14," ""Toggle Follow Camera""",,,,,,
3.02536E+14," ""Select (or mouse over) an object to follow.""",,,,,,
3.02536E+14," ""Toggle Cursor""",,,,,,
3.02536E+14," ""Toggle between moving camera and selecting objects.""",,,,,,
3.02536E+14," ""You need to have a mouse to use this mod.""",,,,,,
3.02536E+14," ""If you have any issues with this mod please send me a bug report instead of reporting the mod.",,,,,,
You can contact me through:,,,,,,,
Github: https://github.com/ChoGGi/SurvivingMars_CheatMods,,,,,,,
Discord: ChoGGi#9210,,,,,,,
Steam: https://steamcommunity.com/id/ChoGGi/,,,,,,,
"email: SurvivingMarsMods@choggi.org""",,,,,,,
3.02536E+14," ""See log for any batch errors.""",,,,,,
3.02536E+14," ""<color ChoGGi_red>Pack Warning</color>: Will instantly crash SM when calling it a second time", pack the mod manually to workaround it.,,,,,
You can also stick the executable in the profile folder to use it instead (<green>no crashing</green>):,,,,,,,
"<yellow>%s</yellow>.""",,,,,,,
3.02536E+14," ""Modding""",,,,,,
3.02536E+14," ""AsyncPack will CTD the second time you call it", you can use hpk to pack mods ahead of time.,,,,,
,,,,,,,
https://github.com/nickelc/hpk,,,,,,,
"<green>hpk create """"Mod folder"""" ModContent.hpk</green>",,,,,,,
"Move archive to """"Mod folder/Pack/ModContent.hpk""""""",,,,,,,
3.02536E+14," ""Platform""",,,,,,
3.02536E+14," ""Paradox mods platform: Leave checked to upload to Desktop only or uncheck to upload to Desktop and Console.",,,,,,
"If you have a uuid in your metadata.lua this checkbox is ignored and it'll try the any uuid then the desktop uuid.""",,,,,,,
3.02536E+14," ""Steam""",,,,,,
3.02536E+14," ""Uncheck to upload to Paradox mods (instead of Steam).""",,,,,,
3.02536E+14," ""Does everything other than uploading mod to workshop (see AppData/ModUpload).""",,,,,,
3.02536E+14," ""Show Startup Ticks""",,,,,,
3.02536E+14," ""Prints to console how many ticks it takes the map to load.""",,,,,,
3.02536E+14," ""Pack""",,,,,,
3.02536E+14," ""GUI Dock Side""",,,,,,
3.02536E+14," ""Change which side (most) GUI menus are on.""",,,,,,
3.02536E+14," ""Enable Tooltips""",,,,,,
3.02536E+14," ""Disabling this will remove most of the tooltips (not cheats menu/pane).""",,,,,,
3.02536E+14," ""Toggle Signs""",,,,,,
3.02536E+14," ""Concrete", metal deposits, not working," etc...""",,,
3.02536E+14," ""If uploading a mod this copies mod steam id or uuid to clipboard.""",,,,,,
3.02536E+14," ""Don't be an asshole to %s... Always ask permission before using other people's hard work.""",,,,,,
3.02536E+14," ""HPK files will be unpacked into AppData/Mods/ModSteamId""",,,,,,
3.02536E+14," ""Extract HPKs""",,,,,,
3.02536E+14," ""Shows list of Steam/Paradox downloaded mod hpk files for extraction (or use hpk.exe).",,,,,,
"Files are placed in your profile folder\Mods""",,,,,,,
3.02536E+14," ""List All Menu Items""",,,,,,
3.02536E+14," ""Show all the cheat menu items in a list dialog.""",,,,,,
3.02536E+14," ""Opens in webbrowser.""",,,,,,
3.02536E+14," ""Information about your computer (as seen by SM).""",,,,,,
3.02536E+14," ""Information about this saved game (mostly objects).""",,,,,,
3.02536E+14," ""Screenshot""",,,,,,
3.02536E+14," ""Interface""",,,,,,
3.02536E+14," ""Mod Upload""",,,,,,
3.02536E+14," ""Mod Editor""",,,,,,
3.02536E+14," ""ModMessageLog""",,,,,,
3.02536E+14," ""Copy Files""",,,,,,
3.02536E+14," ""Copies all mod files to <green>%sModUpload</green>"," uncheck to copy files manually.""",,,,,
3.02536E+14," ""Blank""",,,,,,
3.02536E+14," ""Uploads a blank mod"," and prints id in log.""",,,,,
3.02536E+14," ""<green>%sModUpload</green> folder is empty and waiting for files.""",,,,,,
3.02536E+14," ""<color ChoGGi_red>%s</color> is different from your name"," do you have permission to upload it?""",,,,,
3.02536E+14," ""Saves settings to file"," and applies any changes.""",,,,,
3.02536E+14," ""Abort without touching anything.""",,,,,,
3.02536E+14," ""This will disable the cheats menu", cheats panel, and all hotkeys.,,,,
"Change DisableECM to false in settings file to re-enable them.""",,,,,,,
3.02536E+14," ""Restart to take effect.""",,,,,,
3.02536E+14," ""Are you sure you want to reset ECM settings?",,,,,,
"Old settings are saved as <green>%s</green> (or not saved if you don't use the HelperMod).""",,,,,,,
3.02536E+14," ""Hover mouse over menu item to get description and enabled status",,,,,,
If there isn't a status then it's likely a list of options to choose from,,,,,,,
,,,,,,,
For any issues; please report them to my Github/Steam/NexusMods page," or email <green>%s</green>""",,,,,,
3.02536E+14," ""Show list of mods to upload to Steam Workshop.""",,,,,,
3.02536E+14," ""Edit ECM Settings""",,,,,,
3.02536E+14," ""Manually edit ECM settings.""",,,,,,
3.02536E+14," ""Game Functions""",,,,,,
3.02536E+14," ""Disables menu", cheat panel, and hotkeys, but leaves settings intact. You'll need to manually re-enable in settings file, or check key bindings for Disable ECM.,,
,,,,,,,
<green>Ctrl-Shift-0</green> to re-enable," or see Game options>Key bindings for the re-enable key.""",,,,,,
3.02536E+14," ""Help! I'm with stupid!""",,,,,,
3.02536E+14," ""Hide Cheats Menu""",,,,,,
3.02536E+14," ""This will hide the Cheats menu; Use F2 to see it again.""",,,,,,
3.02536E+14," ""Read me""",,,,,,
3.02536E+14," ""This WILL take awhile if you open it in View Text.""",,,,,,
3.02536E+14," ""Changelog""",,,,,,
3.02536E+14," ""Have a Tutorial"," or general info you'd like to add?""",,,,,
3.02536E+14," ""Screenshot""",,,,,,
3.02536E+14," ""Write screenshot""",,,,,,
3.02536E+14," ""Screenshot Upsampled""",,,,,,
3.02536E+14," ""Write screenshot upsampled""",,,,,,
3.02536E+14," ""Show Interface in Screenshots""",,,,,,
3.02536E+14," ""Do you want to see the interface in screenshots?""",,,,,,
3.02536E+14," ""Toggle on-screen hints""",,,,,,
3.02536E+14," ""Don't show hints for this game.""",,,,,,
3.02536E+14," ""Reset on-screen hints""",,,,,,
3.02536E+14," ""Just in case you wanted to see them again.""",,,,,,
3.02536E+14," ""Never Show Hints""",,,,,,
3.02536E+14," ""No more hints ever.""",,,,,,
3.02536E+14," ""About ECM""",,,,,,
3.02536E+14," ""info dialog.""",,,,,,
3.02536E+14," ""Reset ECM Settings""",,,,,,
3.02536E+14," ""Reset all ECM settings to default (restart to enable).""",,,,,,
3.02536E+14," ""Time Factor""",,,,,,
3.02536E+14," ""Change the time factor (not permanently); for ease of screenshots or something.""",,,,,,
3.02536E+14," ""How many to multiple the default speed by: <green>%s</green>.""",,,,,,
3.02536E+14," ""Set Opacity""",,,,,,
3.02536E+14," ""Double""",,,,,,
3.02536E+14," ""Border Scrolling""",,,,,,
3.02536E+14," ""Will only apply to objects in the same dome as selected object.""",,,,,,
3.02536E+14," ""Will only apply to selected object.""",,,,,,
3.02536E+14," ""Star Dome""",,,,,,
3.02536E+14," ""Hexa Dome""",,,,,,
3.02536E+14," ""Changes signs to materials.""",,,,,,
3.02536E+14," ""Changes materials to signs.""",,,,,,
3.02536E+14," ""Change Surface Signs""",,,,,,
3.02536E+14," ""%s: Stop that bloody bouzouki!""",,,,,,
3.02536E+14," ""You can only reset all sounds at once.""",,,,,,
3.02536E+14," ""Toggled: <green>%s</green> pinnable objects.""",,,,,,
3.02536E+14," ""Enter a class name (SelectedObj.class) to add a custom entry.""",,,,,,
3.02536E+14," ""Add to list""",,,,,,
3.02536E+14," ""Add these items to the unpin list.""",,,,,,
3.02536E+14," ""Remove from list""",,,,,,
3.02536E+14," ""Remove these items from the unpin list.""",,,,,,
3.02536E+14," ""Objects""",,,,,,
3.02536E+14," ""Select/mouse over an object (buildings", vehicles, signs," rocky outcrops).""",,,
3.02536E+14," ""Change main object colours.""",,,,,,
3.02536E+14," ""Change colours of an attached object.""",,,,,,
3.02536E+14," ""<left_click>*2 to open object/attachment to edit (select to flash object).""",,,,,,
3.02536E+14," ""Loops though and makes all <green>%s</green> visible.""",,,,,,
3.02536E+14," ""Opacity""",,,,,,
3.02536E+14," ""You can still select items after making them invisible (0)"," but it may take some effort :).""",,,,,
3.02536E+14," ""%s: HAXOR""",,,,,,
3.02536E+14," ""Triple""",,,,,,
3.02536E+14," ""Quadruple""",,,,,,
3.02536E+14," ""Octuple""",,,,,,
3.02536E+14," ""Sexdecuple""",,,,,,
3.02536E+14," ""Duotriguple""",,,,,,
3.02536E+14," ""Quattuorsexaguple""",,,,,,
3.02536E+14," ""%s = base number <green>%s</green> multipled by custom value amount.""",,,,,,
3.02536E+14," ""%s: Excusa! Esta too mucho rapido for the eyes to follow? I'll show you in el slow motiono.""",,,,,,
3.02536E+14," ""You need to select an object.""",,,,,,
3.02536E+14," ""No animation.""",,,,,,
3.02536E+14," ""Default Entity""",,,,,,
3.02536E+14," ""Kosmonavt""",,,,,,
3.02536E+14," ""Jama""",,,,,,
3.02536E+14," ""Green Man""",,,,,,
3.02536E+14," ""Planet Mars""",,,,,,
3.02536E+14," ""Planet Earth""",,,,,,
3.02536E+14," ""Rocket Small""",,,,,,
3.02536E+14," ""Rocket Regular""",,,,,,
3.02536E+14," ""Combat Rover""",,,,,,
3.02536E+14," ""PumpStation Demo""",,,,,,
3.02536E+14," ""Set Entity For <green>%s</green>.""",,,,,,
3.02536E+14," ""Post a request if you want me to add more entities from EntityData (use ex(EntityData) to list).",,,,,,
,,,,,,,
"Not permanent for colonists after they exit buildings (for now).""",,,,,,,
3.02536E+14," ""Current object""",,,,,,
3.02536E+14," ""If you don't pick a checkbox it will change all of selected type.""",,,,,,
3.02536E+14," ""Change Surface Signs To Materials""",,,,,,
3.02536E+14," ""Changes all the ugly immersion breaking signs to materials (reversible).""",,,,,,
3.02536E+14," ""Change Entity""",,,,,,
3.02536E+14," ""Changes the entity of selected object"," all of same type or all of same type in selected object's dome.""",,,,,
3.02536E+14," ""Change Entity Scale""",,,,,,
3.02536E+14," ""You want them big"," you want them small; have at it.""",,,,,
3.02536E+14," ""Auto Unpin Objects""",,,,,,
3.02536E+14," ""Will automagically stop any of these objects from being added to the pinned list.""",,,,,,
3.02536E+14," ""Clean All Objects""",,,,,,
3.02536E+14," ""Removes all dust from all objects.""",,,,,,
3.02536E+14," ""Fix All Objects""",,,,,,
3.02536E+14," ""Fixes all malfunctioned objects.""",,,,,,
3.02536E+14," ""Select/mouse over an object to change the colours",,,,,,
"Use Shift- or Ctrl- for random colours/reset colours.""",,,,,,,
3.02536E+14," ""Change the opacity of objects.""",,,,,,
3.02536E+14," ""Infopanel Cheats""",,,,,,
3.02536E+14," ""Shows the cheat pane in the info panel (selection panel).""",,,,,,
3.02536E+14," ""Infopanel Cheats Cleanup""",,,,,,
3.02536E+14," ""Remove some entries from the cheat pane (restart to re-enable).",,,,,,
,,,,,,,
AddMaintenancePnts, MakeSphereTarget, SpawnWorker," SpawnVisitor""",,,,
3.02536E+14," ""Scanner Queue Larger""",,,,,,
3.02536E+14," ""Queue up to 100 squares.""",,,,,,
3.02536E+14," ""Change the game speed (only for medium/fast"," normal is normal).""",,,,,
3.02536E+14," ""Active""",,,,,,
3.02536E+14," ""Toggle occurrence of <yellow>%s</yellow> disasters.""",,,,,,
3.02536E+14," ""Add/remove rival colonies.""",,,,,,
3.02536E+14," ""<green>%s</green> rival colonies.""",,,,,,
3.02536E+14," ""Start Challenge""",,,,,,
3.02536E+14," ""Shows a list of challenges you can start (replaces current).""",,,,,,
3.02536E+14," ""Sols to Complete: <green>%s</green>""",,,,,,
3.02536E+14," ""Goal""",,,,,,
3.02536E+14," ""Drone Type""",,,,,,
3.02536E+14," ""Change what type of drones will spawn (doesn't effect existing).""",,,,,,
